input_text,target_text,category
"paraphrase: konsumen yang mengatakan pekerjaan sulit ditemukan melonjak dari 29,4 ke 32,6, sementara mereka yang mengklaim pekerjaan berlimpah dari 13 menjadi 12,6.","konsumen yang mengatakan pekerjaan sulit ditemukan melonjak menjadi 32,6 dari 29,4, sementara mereka mengatakan pekerjaan berlimpah tergelincir ke 12,6 dari 13 pada bulan april.",safe
"paraphrase: sebelumnya kamis, peoplesoft secara resmi menolak tawaran yang tidak diminta dari oracle.","kamis pagi, dewan peoplesoft menolak tawaran oracle pengambilalihan.",creative
paraphrase: helikopter melayang di atas al-khalidiya ke dini hari minggu.,helikopter melayang-layang sepanjang hari di atas lingkungan al-khalidiya di mana serangan itu terjadi.,creative
"paraphrase: pengadilan banding a.s. kamis memutuskan bahwa microsoft (kutipan, info perusahaan) tidak harus membawa bahasa pemrograman java dalam sistem operasi windows -nya.",pengadilan banding federal pada hari kamis membatalkan perintah hakim yang akan memaksa microsoft untuk memasukkan perangkat lunak java sun microsystems pesaing dalam sistem operasi windows -nya.,creative
"paraphrase: kebuntuan, lebih dari 1 persen dari anggaran, lebih tentang politik daripada kebijakan.",stalemate melibatkan kurang dari 1 persen dari anggaran dan tidak ada hubungannya dengan kebijakan tetapi semuanya berkaitan dengan politik.,creative
paraphrase: sekelompok investor ingin memulai jaringan tv yang ditujukan pada perkiraan 8 juta muslim yang tinggal di amerika serikat.,sekelompok investor mengatakan pada hari jumat bahwa mereka ingin memulai jaringan televisi yang ditujukan untuk kepentingan sekitar 8 juta muslim yang tinggal di amerika serikat.,creative
paraphrase: temuan ini diterbitkan dalam edisi 1 juli tentang annals of internal medicine.,temuan sedang diterbitkan hari ini dalam annals of internal medicine.,creative
paraphrase: dia menghadapi 10 tahun penjara dan denda 250.000 jika dihukum.,"jika terbukti bersalah, parson menghadapi 10 tahun penjara federal dan denda hingga 250.000.",creative
paraphrase: flareup verbal dengan keating berasal dari penolakan awal kardinal mahony untuk berpartisipasi dalam survei itu kecuali prosedur diubah.,sebuah suar verbal antara keating dan mahony dimulai ketika kardinal awalnya menolak untuk berpartisipasi dalam survei itu kecuali prosedur diubah.,creative
"paraphrase: williams berkulit putih, dan empat korbannya berkulit hitam; yang kelima berwarna putih.",empat dari mereka yang terbunuh oleh williams berkulit hitam; yang lainnya putih.,creative
"paraphrase: saham axcan menutup 63 sen kanada, atau 4 persen, dengan harga c 16,93 di toronto pada hari selasa.","saham axcan turun 3,8 persen, atau 66 sen kanada, di c 16,90 di toronto pada hari selasa.",creative
"paraphrase: dia mengklaim semua bayi dilahirkan penuh dan meninggal dalam beberapa jam, katanya.","""apa yang dia katakan kepada para penyelidik kami adalah bahwa semua bayi dilahirkan penuh dan kemudian meninggal dalam beberapa jam,"" kata hughes.",creative
paraphrase: sisa -sisa tiga imigran ilegal ditemukan selasa di sebuah mobil kereta api yang terik setelah rekan -rekan imigran melarikan diri dan meninggalkan teman -teman mereka yang lemah.,"tiga imigran tidak berdokumen ditemukan tewas di dalam mobil hopper kereta api selasa, dua hari setelah rekan -rekan imigran lolos dari mobil yang terik dan meninggalkan teman -teman mereka yang lemah.",creative
paraphrase: penyebaran hasil obligasi korporasi a.s. diperketat dalam perdagangan jerawatan pada hari jumat karena wall street bekerja keras untuk bangkit kembali setelah pemadaman listrik terbesar di amerika utara.,"stok a.s. naik sedikit pada volume cahaya bulu pada hari jumat, ketika wall street berkumpul kembali setelah pemadaman listrik terbesar di amerika utara.",creative
paraphrase: hasilnya akan diterbitkan edisi 10 juli dari jurnal nature.,hasilnya muncul dalam edisi kamis tentang jurnal nature.,creative
"paraphrase: perdana menteri palestina mahmoud abbas mengatakan kepada tv satelit palestina bahwa pemogokan helikopter adalah ""serangan teroris.""","perdana menteri palestina mahmoud abbas mengecam pemogokan helikopter sebagai serangan ""kriminal dan teroris"" israel.",creative
"paraphrase: di total pasar sistem penyimpanan disk eksternal, pendapatan meningkat 1,5 persen dari tahun ke tahun pada kuartal ketiga, menjadi 3,2 miliar.","di total pasar sistem penyimpanan disk eksternal, mcarthur mengatakan pendapatan meningkat 1,5 persen tahun-ke-tahun di q3 menjadi 3,2 miliar.",balanced
"paraphrase: sebuah foto putra dokter, ariel, memegang gitar muncul di national enquirer dua minggu setelah kematian harrison.",sebuah gambar putra dokter yang memegang gitar muncul di national enquirer hanya dua minggu setelah george meninggal.,creative
"paraphrase: citigroup inc. c.n, perusahaan jasa keuangan terbesar di dunia, pada hari rabu mempromosikan marjorie magner menjadi ketua dan kepala eksekutif kelompok konsumen globalnya.",citigroup (c) pada hari rabu bernama ketua marjorie magner dan kepala eksekutif bisnis konsumen global kolosal.,creative
paraphrase: pengusaha flamboyan menandai rencana itu setelah pertemuan di london dengan menteri pariwisata australia joe hockey.,sir richard berbicara setelah pertemuan di london dengan menteri pariwisata australia joe hockey.,creative
"paraphrase: united mengeluarkan pernyataan yang mengatakan akan ""bekerja secara profesional dan kooperatif dengan semua serikatnya.""","wakil presiden senior sara fields mengatakan maskapai itu ""akan bekerja secara profesional dan kooperatif dengan semua serikat kami.""",creative
paraphrase: delapan puluh enam pekerja yang terluka serius di as diterbangkan untuk perawatan medis.,delapan puluh enam pekerja as yang terluka dalam pemboman selasa diterbangkan untuk perawatan medis.,balanced
"paraphrase: ""wanita itu dibawa ke rumah sakit charing cross baru dengan ambulans dan kondisinya sangat penting.","dia dibawa ke rumah sakit cross cross, di mana dia tetap sakit kritis tadi malam.",creative
"paraphrase: kemarin, taiwan melaporkan 35 infeksi baru, sehingga jumlah kasus total menjadi 418.","pulau itu melaporkan kemungkinan 35 kasus lain kemarin, dengan totalnya menjadi 418.",creative
"paraphrase: lee berkata bahwa brianna telah menyeret makanan, mainan, dan hal -hal lain ke kamar tidur.","lee, 33, mengatakan gadis itu telah menyeret makanan, mainan, dan barang -barang lainnya ke kamar ibunya.",creative
"paraphrase: dia berada di cincinnati membantu anak perempuan lain bergerak ketika tragedi itu terjadi, kata teman -teman.","rowell, 57, keluar dari negara bagian membantu putri istrinya bergerak ketika tragedi itu terjadi, kata teman -teman.",creative
"paraphrase: frank partnoy, seorang profesor hukum sekuritas di university of san diego, mengatakan kasus ini menyarankan bahwa pengawasan dan kendali merrill terhadap eksekutifnya tidak memadai.","frank partnoy, seorang profesor hukum sekuritas di fakultas hukum universitas san diego, mengatakan kasus ini menunjukkan pengawasan dan kendali merrill lynch terhadap eksekutifnya tidak memadai.",balanced
paraphrase: tidak ada karyawan perusahaan yang menerima surat target individu saat ini.,"dia mengatakan tidak ada pejabat perusahaan yang menerima ""surat target individu saat ini.""",balanced
paraphrase: dia bertemu lady mary di rumah double bay -nya kemarin untuk berterima kasih padanya atas sumbangannya.,dia bertemu lady mary untuk pertama kalinya di rumah double bay di sydney kemarin untuk berterima kasih padanya secara langsung atas sumbangannya.,balanced
paraphrase: mereka termasuk di antara sekitar 40 orang yang menghadiri upacara tradisional yahudi yang diwarnai oleh beberapa sentuhan non-tradisional.,dia mengatakan sekitar 40 orang menghadiri upacara tradisional yahudi yang diwarnai oleh beberapa sentuhan nontradisional.,creative
"paraphrase: dalam wawancara dengan insinyur, yang sebagian besar belum berbicara secara publik sampai sekarang, garis perselisihan antara insinyur dan manajer nasa terbukti.","dalam wawancara dengan banyak insinyur, yang sebagian besar belum berbicara di depan umum sampai sekarang, garis perselisihan antara insinyur dan manajer nasa menonjol dalam kelegaan.",balanced
"paraphrase: ""jika standar keandalan sukarela dipenuhi, kami tidak akan memiliki masalah.""","""jika standar keandalan sukarela telah dipenuhi, kami tidak akan memiliki masalah,"" kata dhaliwal.",safe
paraphrase: phoenix tv yang berbasis di hong kong mengutip para ahli tanpa nama yang mengatakan peluncuran akan antara 10 dan 17 oktober dan akan membawa dua pria.,situs web phoenix tv yang berbasis di hong kong mengutip para ahli tanpa nama yang mengatakan itu akan terjadi antara 10 dan 17 oktober dan membawa dua pria.,safe
"paraphrase: mereka menghitung bahwa sepertiga dari mereka yang menggunakan obat akan mendapatkan rata-rata 11 tahun kehidupan, bebas dari penyakit kardiovaskular.","namun, para ilmuwan mengatakan, sepertiga dari mereka yang mengambilnya akan mendapat manfaat, mendapatkan rata -rata 11 tahun bebas dari penyakit kardiovaskular.",creative
"paraphrase: setelah lebih dari dua tahun penahanan di bawah biro keamanan negara, keempatnya dinyatakan bersalah atas subversi di pengadilan menengah no. 1 beijing rabu lalu.","setelah lebih dari dua tahun ditahan oleh biro keamanan negara, keempatnya dinyatakan bersalah pada hari rabu lalu atas subversion.",creative
paraphrase: izinkan saya mengatakan ini: bukti bahwa kita memiliki senjata pemusnah massal adalah bukti yang dibuat dan diterima oleh komunitas intelijen bersama.,"""bukti bahwa kami memiliki senjata pemusnah massal disusun dan diterima oleh komite intelijen gabungan,"" katanya.",creative
"paraphrase: asosiasi kelompok bangsa -bangsa asia tenggara brunei, kamboja, indonesia, laos, malaysia, myanmar, filipina, singapura, thailand, dan vietnam.","asean terdiri dari brunei, kamboja, indonesia, laos, malaysia, myanmar, filipina, singapura, thailand dan vietnam.",creative
"paraphrase: meskipun optimisme seperti itu, krisis sars taiwan mengancam akan berputar di luar kendali bulan ini.","terlepas dari optimisme seperti itu, krisis sars taiwan mengancam akan berputar di luar kendali pada minggu terakhir bulan mei.",balanced
paraphrase: pemenang pertandingan williams-mauresmo akan memerankan pemenang justine henin-hardenne vs chanda rubin.,pemenang williams-mauresmo akan memainkan pemenang pertandingan antara justine henin-hardenne dan chanda rubin.,balanced
paraphrase: kekalahan unggulan kesembilan daniela hantuchova pada hari rabu adalah satu -satunya hal yang mengganggu babak kedua yang tertib di setengah dari pengundian wanita serena williams.,kekalahan unggulan kesembilan daniela hantuchova pada hari rabu adalah satu-satunya hal yang mengganggu kemajuan putaran kedua yang tertib dalam setengah dari pengundian serena williams.,balanced
"paraphrase: ""tutup kerja sama antara lembaga penegak hukum kami, kerja sama erat antara dinas intelijen kami terletak di jantung perjuangan yang sedang berlangsung melawan terorisme.""","kerja sama yang erat antara lembaga penegak hukum regional dan dinas intelijen adalah jantung dari perang melawan terorisme, katanya.",creative
"paraphrase: columbia dihancurkan selama masuk kembali 1 februari, membunuh tujuh astronotnya.","columbia pecah saat turun pada 1 februari, menewaskan ketujuh astronot di atas kapal.",creative
"paraphrase: glukosa puasa adalah 142 mg dl rata -rata untuk mereka yang diberi perawatan biasa, dibandingkan dengan 129 mg dl dalam kelompok yang diberikan perawatan khusus (p 0,01).","glukosa puasa, yang digunakan untuk mengukur risiko diabetes, adalah 142 rata -rata untuk mereka yang diberi perawatan biasa dibandingkan dengan 129 pada kelompok yang diberikan pengobatan khusus.",creative
paraphrase: pakar rekonstruksi kecelakaan kepolisian negara bagian illinois sedang menyelidiki penyebabnya.,"polisi negara bagian sedang menyelidiki, kata vazzi.",creative
paraphrase: avalon berarti windows os berikutnya akan mendukung gaya baru antarmuka dan elemen pengguna.,"berkat avalon, longhorn akan mendukung gaya baru antarmuka pengguna dan elemen antarmuka pengguna.",creative
"paraphrase: pada hari minggu, para ahli akan melakukan rilis simultan pertama dari lima paus dari satu insiden stranding di amerika serikat.","hari ini, para ahli akan melakukan pelepasan lima paus pertama di amerika serikat dari satu insiden terdampar.",balanced
"paraphrase: bulan lalu, mempersempit kisaran menjadi antara 7,6 miliar dan 7,8 miliar.","bulan lalu intel menaikkan panduan pendapatannya untuk kuartal tersebut menjadi antara 7,6 miliar dan 7,8 miliar.",creative
"paraphrase: gerry kiely, seorang perwakilan pertanian uni eropa di washington, mengatakan para menteri ue diundang tetapi dibatalkan karena serikat tersebut menutup pembicaraan tentang reformasi pertanian.",perwakilan pertanian uni eropa di washington mengatakan menteri ue diundang tetapi dibatalkan karena serikat pekerja sedang menyelesaikan pembicaraan tentang reformasi pertanian.,balanced
paraphrase: parson didakwa dengan sengaja menyebabkan dan berusaha menyebabkan kerusakan pada komputer yang dilindungi.,parson didakwa dengan satu hitungan sengaja menyebabkan kerusakan pada komputer yang dilindungi.,balanced
paraphrase: mahkamah agung a.s. akan mendengar argumen pada hari rabu tentang apakah perusahaan dapat digugat di bawah undang -undang amerika dengan disabilitas karena menolak untuk dipekerjakan kembali oleh pengguna narkoba yang direhabilitasi.,pengadilan tinggi akan mendengar argumen hari ini tentang apakah perusahaan dapat digugat di bawah ada karena menolak untuk memulihkan kembali pengguna narkoba yang direhabilitasi.,creative
"paraphrase: bankhead mengatakan bahwa tkp mengindikasikan bahwa si pembunuh itu ""sangat metodis.""",juru bicara gbi john bankhead mengatakan adegan pembunuhan menunjukkan bahwa si pembunuh itu sangat metodis.,creative
"paraphrase: ""frank quattrone tidak bersalah,"" kata keker dalam sebuah pernyataan.",pengacara quattrone john w. keker mengatakan kliennya tidak bersalah.,creative
"paraphrase: cullen, 43, didakwa membunuh seorang pendeta katolik dan berusaha membunuh pasien lain di somerset medical center.","cullen, 43, didakwa membunuh seorang pejabat gereja katolik roma dan berusaha membunuh pasien lain di somerset medical center di somerville.",balanced
"paraphrase: hakim ftc ditetapkan untuk membuat keputusan pada 18 desember, yang dipandang sebagai bab terakhir dari kisah hukum lama yang diseret selama bertahun-tahun.",keputusan ftc dipandang sebagai leg terakhir dalam kisah hukum lama yang telah berjalan selama bertahun -tahun.,creative
paraphrase: dua dari enam orang yang bersaksi sebelum kongres rabu terlibat dalam perselisihan pahit tentang menayangkan pertandingan yankees.,dua dari enam orang yang bersaksi kepada kongres hari ini terlibat dalam perselisihan yang pahit mengenai tayangan yankees games.,creative
