original_text,paraphrase_text,category,similarity_score,original_quality,paraphrase_quality,original_token_count,paraphrase_token_count,word_changes_count,substitutions_count,additions_count,deletions_count,is_valid,source
"indeks komposit nasdaq naik 13,70, atau 0,8 persen, menjadi 1700,34.","indeks komposit nasdaq yang dilacak teknologi .xic memperoleh 13,73 poin, atau 0,81 persen, untuk menyelesaikan 1.700,34.",creative,0.37037037037037035,"{'quality_score': 100, 'issues': [], 'word_count': 10, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}",22,34,4,4,0,0,True,paraphrase_detection
pihak berwenang memohon pada jumat publik untuk maju dan memberikan apa yang bisa menjadi kunci untuk memecahkan penembakan bergaya penembak jitu yang telah menewaskan tiga orang di luar toko serba ada.,pihak berwenang melihat ke publik kemarin untuk bantuan dalam memecahkan penembakan gaya penembak jitu yang mematikan dari tiga orang di luar toko-toko di daerah charleston.,creative,0.36585365853658536,"{'quality_score': 100, 'issues': [], 'word_count': 31, 'unique_word_ratio': 0.9354838709677419}","{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 0.96}",34,33,6,5,1,0,True,paraphrase_detection
"rusia, bersama dengan prancis, cina dan lainnya, mengadvokasi peran yang lebih kuat untuk memberikan legitimasi internasional otoritas irak yang dipilih as.","prancis, rusia, cina, dan bahkan sekutu inggris yang setia telah menganjurkan peran as yang lebih kuat, yang mereka katakan diperlukan untuk memberikan legitimasi internasional otoritas irak yang didukung a.s.",creative,0.5,"{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}","{'quality_score': 100, 'issues': [], 'word_count': 29, 'unique_word_ratio': 0.896551724137931}",33,41,8,3,4,1,True,paraphrase_detection
"""kami sangat senang bahwa pengadilan menolak sebagian besar klaim penggugat,"" kata juru bicara coke sonya soutus.","""kami sangat senang bahwa pengadilan menolak sebagian besar klaim penggugat,"" kata juru bicara coke ben deutsch.",safe,0.8095238095238095,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}",25,25,1,1,0,0,True,paraphrase_detection
"zulifquar ali, seorang penyembah yang sedikit terluka oleh pecahan peluru, mengatakan para penyerang pertama kali menargetkan para penjaga masjid.","saksi zulfiqar ali, yang sedikit terluka oleh pecahan peluru, mengatakan para penyerang telah fokus pada penjaga masjid.",creative,0.56,"{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 0.9473684210526315}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}",28,24,3,2,0,1,True,paraphrase_detection
aspen fire telah hangus lebih dari 12.400 hektar pada hari senin di gunung lemmon tepat di utara tucson dan lebih dari 250 rumah telah dihancurkan.,"api sejauh ini telah menghabiskan 11.400 hektar di gunung lemmon di utara tucson, dan lebih dari 250 rumah telah dihancurkan.",creative,0.5172413793103449,"{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 0.84}","{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 0.9}",35,28,5,2,1,2,True,paraphrase_detection
pdc juga hampir pasti akan mengipasi api spekulasi tentang rilis longhorn.,pdc juga hampir pasti akan menyalakan kembali spekulasi tentang tanggal rilis produk baru microsoft.,creative,0.5,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",17,19,3,2,1,0,True,paraphrase_detection
"ketua komite layanan senat senat senator john warner, r-va., juga mempertimbangkan untuk melihat masalah ini.","ketua komite layanan bersenjata senat john warner, r-va., mengatakan dia merencanakan dengar pendapat.",creative,0.4583333333333333,"{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 0.9333333333333333}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}",25,23,3,1,1,1,True,paraphrase_detection
"""ada lebih banyak orang di sekitar clubhouse daripada rumah unabomber di bukit,"" kata baker.","""ada lebih banyak orang di sekitar clubhouse daripada mengelilingi rumah unabomber di perbukitan.",balanced,0.6666666666666666,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 0.9285714285714286}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 0.9230769230769231}",25,21,2,1,1,0,True,paraphrase_detection
langkah pertama yang baru diatur oleh dewan yang beranggotakan 25 orang adalah untuk menghormati saddam dan partainya dan untuk menciptakan hari libur umum yang menandai hari kejatuhannya.,keputusan pertamanya adalah membatalkan semua hari libur untuk menghormati saddam dan partai baath yang dilarang dan untuk menciptakan hari libur umum baru yang menandai hari kejatuhannya.,creative,0.4666666666666667,"{'quality_score': 100, 'issues': [], 'word_count': 27, 'unique_word_ratio': 0.8148148148148148}","{'quality_score': 100, 'issues': [], 'word_count': 26, 'unique_word_ratio': 0.7692307692307693}",33,33,4,2,2,0,True,paraphrase_detection
"dia mengatakan dia telah ""sangat jelas"" bagi as bahwa australia tidak mendukung hukuman mati.","mr williams menambahkan bahwa pemerintah telah membuatnya ""sangat jelas"" ke as itu tidak mendukung hukuman mati untuk hicks.",creative,0.4583333333333333,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 0.9285714285714286}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}",23,27,5,3,2,0,True,paraphrase_detection
"serangan yang berhasil dapat diluncurkan dalam segala jenis dokumen yang mendukung vba, termasuk microsoft word, excel atau powerpoint.","tetapi ini bisa terjadi dengan format dokumen apa pun yang mendukung vba, termasuk word, excel atau powerpoint.",creative,0.4074074074074074,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.9444444444444444}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}",27,25,3,1,1,1,True,paraphrase_detection
"""amerika serikat menyambut peran nato yang lebih besar dalam stabilisasi irak,"" kata powell, menurut teks komentar yang disiapkan yang dilihat oleh reuters.","""amerika serikat menyambut peran nato yang lebih besar dalam stabilisasi irak,"" kata powell dalam pidatonya kepada sesama menteri nato.",creative,0.5925925925925926,"{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.9090909090909091}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 0.9473684210526315}",36,32,1,1,0,0,True,paraphrase_detection
intel memperbarui investor di pertengahan kuartal ini dan mengatakan bisnis berjalan persis seperti yang direncanakan.,"intel mengatakan di tengah kuartal, yang berakhir pada bulan juni, bisnis itu persis seperti yang diharapkan.",creative,0.375,"{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.9375}",18,21,5,5,0,0,True,paraphrase_detection
"dan sekarang ini adalah apa pun yang ingin dia katakan, ""alesha badgley, direktur sosial pusat perawatan dan rehabilitasi stone county, kata minggu ini.","dan sekarang ini adalah apa pun yang ingin dia katakan, ""direktur sosial pusat perawatan dan rehabilitasi stone county yang dikonfirmasi alesha badgley.",safe,0.88,"{'quality_score': 100, 'issues': [], 'word_count': 23, 'unique_word_ratio': 0.9565217391304348}","{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.9090909090909091}",35,34,2,1,0,1,True,paraphrase_detection
"mr adams, direktur pelaksana, akan menjadi kepala eksekutif pada 1 januari.","paul adams, direktur pelaksana kelelawar, akan mengambil alih sebagai kepala eksekutif pada bulan januari.",creative,0.5263157894736842,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",17,20,4,3,1,0,True,paraphrase_detection
"kendaraan pribadi, 57 persen adalah mobil atau gerbong stasiun, 21 persen van atau suv, truk ringan 19 persen.","dari semua kendaraan pribadi, 57 persen adalah mobil atau gerbong stasiun, 21 persen adalah van atau kendaraan sport dan 19 persen adalah truk ringan.",balanced,0.7619047619047619,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.8888888888888888}","{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.75}",24,28,4,1,2,1,True,paraphrase_detection
ini adalah pertama kalinya di amerika serikat bahwa lima paus telah dilepaskan secara bersamaan dari satu insiden yang terdampar.,"hari ini, para ahli akan melakukan pelepasan lima paus pertama di amerika serikat dari satu insiden terdampar.",creative,0.4444444444444444,"{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}",21,20,5,1,1,3,True,paraphrase_detection
"sarah weddington, advokat aborsi dan pengacara yang awalnya mewakili mccorvey, tidak dapat dihubungi untuk memberikan komentar.","sarah weddington, advokat aborsi dan pengacara yang awalnya mewakili mccorvey, tidak segera membalas telepon yang meminta komentar.",balanced,0.6363636363636364,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.9411764705882353}",26,27,1,1,0,0,True,paraphrase_detection
"laporan radio mengatakan ratusan pemukim bertemu di empat pos terdepan semalam, berharap dapat mengganggu evakuasi mereka.","army radio melaporkan awal hari ini bahwa ratusan pemukim berkumpul di empat pos terdepan semalam, berharap dapat mengganggu evakuasi mereka.",creative,0.6,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 1.0}",19,24,3,3,0,0,True,paraphrase_detection
"""ms. stewart sedang dituntut bukan karena siapa dia, tetapi karena apa yang dia lakukan,"" kata comey.","""martha stewart tidak dituntut untuk siapa dia tetapi untuk apa yang dia lakukan.""",creative,0.5,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.9375}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 0.8461538461538461}",28,22,7,5,0,2,True,paraphrase_detection
"sanchez de lozada menjanjikan referendum tentang proyek gas yang kontroversial, reformasi undang -undang energi pasar bebas dan reformasi konstitusional.","sanchez de lozada menjanjikan referendum tentang proyek gas, reformasi undang -undang energi dan perubahan konstitusional.",balanced,0.7619047619047619,"{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 0.9473684210526315}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}",27,23,3,1,0,2,True,paraphrase_detection
"aquila kekurangan uang tunai, dan pemegang obligasi avon pada satu titik khawatir itu akan gagal bayar pada pembayaran bunga.",pemegang obligasi avon tidak memiliki jalan lain untuk aset midlands dan pada satu titik khawatir aquila akan gagal bayar pada pembayaran bunga.,creative,0.5555555555555556,"{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 0.9473684210526315}","{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.9545454545454546}",28,32,3,1,1,1,True,paraphrase_detection
"penumpang keith charlton, yang membantu menangani pria itu, tadi malam memuji upaya kepala pramugari yang terluka, yang dikenal sebagai penumpang sebagai greg.","penumpang keith charlton, yang juga menangani penyerang, memuji upaya kepala pramugari yang terluka.",creative,0.5454545454545454,"{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.8181818181818182}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 0.9230769230769231}",34,23,4,2,0,2,True,paraphrase_detection
"sejak juni tahun lalu, palang merah telah menghabiskan 114 juta untuk bencana, tetapi hanya menerima sumbangan 40 juta.","antara 1 juli 2002 dan 30 juni 2003, palang merah menghabiskan 114 juta untuk bantuan bencana, sementara hanya menerima 39,5 juta.",creative,0.4,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 1.0}",22,25,6,4,1,1,True,paraphrase_detection
kedua lawan pirang itu tampak hampir identik dalam pakaian biru bubuk yang serasi-yang membuat mereka cemas.,"kedua lawan pirang itu tampak hampir identik karena mereka mengenakan pakaian biru bubuk yang serasi - untuk kecewa mereka. """,balanced,0.6521739130434783,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 1.0}",21,23,4,2,1,1,True,paraphrase_detection
blair sendiri mengambil kendali partai buruh setelah pemimpinnya john smith meninggal karena serangan jantung pada tahun 1994.,"blair menjadi pemimpin buruh pada tahun 1994 setelah pemimpin saat itu, john smith, meninggal karena serangan jantung.",creative,0.5652173913043478,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.9411764705882353}",23,24,5,2,2,1,True,paraphrase_detection
"take-two juga mempertahankan haknya untuk membuat game ""realistis"" untuk audiens dewasa.","perusahaan juga mempertahankan haknya untuk ""membuat pengalaman video game dengan tingkat realisme tertentu.""",creative,0.38095238095238093,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 0.9090909090909091}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}",21,18,5,1,3,1,True,paraphrase_detection
"""berdasarkan ulasan itu, saya telah menyimpulkan bahwa ceo presiden greg parseghian dan penasihat umum maud mater harus diganti,"" kata falcon dalam sebuah pernyataan.","berdasarkan ulasan itu, saya telah menyimpulkan bahwa ceo dan presiden greg parseghian dan penasihat umum maud mater harus diganti, ""kata falcon.",safe,0.8846153846153846,"{'quality_score': 100, 'issues': [], 'word_count': 23, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}",37,34,3,0,1,2,True,paraphrase_detection
"nec melempar perangkat lunak perlengkapan dan manajemen nirkabelnya ke berbagai industri, termasuk perawatan kesehatan dan keramahtamahan.","nec meluncurkan perangkat lunak dan perangkat lunak manajemen nirkabel ke berbagai industri, termasuk perawatan kesehatan dan keramahtamahan, kata seorang juru bicara perusahaan.",creative,0.5833333333333334,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.9375}","{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.8636363636363636}",24,30,5,2,2,1,True,paraphrase_detection
"phk di markas eddie bauer tersebar di seluruh perusahaan dan di semua tingkatan, kata juru bicara lisa erickson.","penghapusan di eddie bauer datang di semua divisi dan tingkat perusahaan, kata juru bicara eddie bauer lisa erickson.",creative,0.5909090909090909,"{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.8888888888888888}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.8333333333333334}",29,31,5,3,1,1,True,paraphrase_detection
"al qaeda, jaringan teror yang dipimpin oleh osama bin laden kelahiran saudi dan disalahkan untuk serangan 11 september 2001, telah dikaitkan dengan kedua kasus.","al-qaida, jaringan teror yang dipimpin oleh bin laden kelahiran saudi dan disalahkan atas serangan 11 september 2001 di amerika serikat, telah dikaitkan dengan kedua kasus.",balanced,0.71875,"{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 1.0}",34,36,4,2,1,1,True,paraphrase_detection
"gibson mengatakan bulan lalu dalam pernyataan pers bahwa ""baik saya maupun film saya tidak anti-semit.",gibson mengatakan dalam pernyataan juni bahwa ia dan filmnya tidak anti-semit.,creative,0.45454545454545453,"{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 0.9333333333333333}","{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}",23,18,3,2,0,1,True,paraphrase_detection
"kemarin, dua diplomat jepang tewas dalam penyergapan nyata di dekat tikrit, 175 kilometer utara ibukota.","dua diplomat jepang juga terbunuh dalam penyergapan dekat tikrit, menurut kementerian luar negeri jepang.",creative,0.391304347826087,"{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",22,19,4,2,0,2,True,paraphrase_detection
