original,paraphrase,category,source,similarity_score
Kesaksian besok adalah memberikan pandangan orang dalam tentang pengembangan dan pemasaran penampungan pajak.,Kesaksian hari Selasa adalah untuk memberikan pandangan orang dalam pada pengembangan dan pemasaran shelter pajak.,creative,paraphrase_detection,0.5789473684210527
"Laporan pendapatan kuartal ketiga Goodyear, yang telah dijadwalkan akan dirilis pada hari Kamis, ditunda hingga November.","Itu membatalkan pengumuman pendapatan kuartal ketiga, yang telah dijadwalkan pagi ini.",creative,paraphrase_detection,0.34782608695652173
"Ringkasan pernyataannya mengatakan: Semua tabungan kelompok telah hilang karena penggerebekan dan penangkapan, dan Ji benar-benar bergantung pada al-Qaeda untuk mendapatkan uang.","Selain itu, Hambali menyesali, ""semua tabungan kelompok telah hilang karena penggerebekan dan penangkapan,"" dan ""Ji sekarang benar-benar bergantung pada al-Qaeda untuk mendapatkan uang.""",balanced,paraphrase_detection,0.6774193548387096
"Di bawah hukum Meksiko, perburuan hadiah dianggap sebagai bentuk penculikan.","Bounty Hunting ilegal di Meksiko, dan pemburu hadiah didakwa dengan penculikan.",creative,paraphrase_detection,0.3157894736842105
Keputusan yang tidak biasa untuk mendeklasifikasi laporan intelijen datang dalam upaya untuk menenangkan kontroversi yang berkembang atas tuduhan Bush tentang program senjata Irak.,Keputusan yang tidak biasa untuk mendeklasifikasi laporan intelijen utama adalah tawaran oleh Gedung Putih untuk menenangkan kontroversi yang berkembang atas tuduhan Bush tentang program senjata Irak.,balanced,paraphrase_detection,0.6785714285714286
"Tetapi FBI tidak pernah mengawasi al -Bayoumi - meskipun telah menerima informasi bahwa ia adalah agen Saudi, kata dokumen itu.","Tetapi Biro tidak pernah mengawasi al-Bayoumi-meskipun menerima informasi sebelumnya, dia adalah agen rahasia Saudi, kata laporan itu.",balanced,paraphrase_detection,0.6296296296296297
Administrasi Manajemen Darurat Federal menunjuk $ 20 juta untuk menetapkan registri.,Registri diluncurkan dengan $ 20 juta dari Badan Manajemen Darurat Federal.,creative,paraphrase_detection,0.5
"Sekitar dua dekade yang lalu, Hakim Pengadilan Distrik A. Walter Rice dan yang lainnya memutuskan untuk melindungi dan memoles apa yang tersisa.","Kemudian, sekitar dua dekade yang lalu, Hakim Pengadilan Distrik A. Walter Rice, kelompok Aviation Trail dan yang lainnya membuat keputusan untuk melindungi dan memoles apa yang tersisa.",balanced,paraphrase_detection,0.7407407407407407
"Dia mengatakan penjualan bahan makanan dan produk paket konsumen lainnya adalah yang terkuat, tetapi barang -barang diskresioner masih lemah.",Potter menambahkan bahwa penjualan bahan makanan dan produk paket konsumen lainnya adalah yang terkuat tetapi penjualan barang -barang diskresioner seperti aksesori dekoratif masih lemah.,balanced,paraphrase_detection,0.6666666666666666
"Prancis, Rusia, Cina, dan lainnya telah menganjurkan peran yang lebih kuat untuk memberikan legitimasi internasional otoritas Irak yang dipilih AS.","Prancis, Rusia, Cina, dan bahkan sekutu Inggris yang setia telah menganjurkan peran AS yang lebih kuat, yang mereka katakan diperlukan untuk memberikan legitimasi internasional otoritas Irak yang didukung A.S.",balanced,paraphrase_detection,0.6129032258064516
"Kasus kanker payudara di Inggris telah mencapai titik tertinggi sepanjang masa dengan lebih dari 40.000 wanita yang didiagnosis dengan penyakit ini setiap tahun, Cancer Reamch UK mengungkapkan kemarin.","Kasus kanker payudara di Inggris telah mencapai rekor tertinggi, dengan jumlah wanita yang didiagnosis dengan penyakit ini melewati tanda 40.000 untuk pertama kalinya.",creative,paraphrase_detection,0.4864864864864865
"""Tidak pernah niat kami untuk menjual produk,"" kata Menteri Kesehatan Anne McClellan, skeptis penggunaan ganja medis.","""Tidak pernah niat kami untuk menjual produk,"" kata Menteri Kesehatan Federal Anne McLellan kemarin di Edmonton.",creative,paraphrase_detection,0.5833333333333334
"Tapi kepulangan bagi para prajurit itu, serta skuadron ke -3 divisi, Resimen Kavaleri ke -7, kini telah ditunda tanpa batas waktu.","Tetapi waktu kepulangan untuk para prajurit itu, serta skuadron ke -3 divisi, Resimen Kavaleri ke -7, sekarang tidak terbatas.",creative,paraphrase_detection,0.5714285714285714
"Dia berada di Cincinnati membantu anak perempuan lain bergerak ketika tragedi itu terjadi, kata teman -teman.","Rowell, 57, keluar dari negara bagian membantu putri istrinya bergerak ketika tragedi itu terjadi, kata teman -teman.",creative,paraphrase_detection,0.4230769230769231
"Di seluruh tahun fiskal, perusahaan kehilangan rekor $ 1,27 miliar, atau $ 2,11 per saham, atas penjualan hampir $ 3,1 miliar.","Untuk seluruh tahun fiskal, Micron kehilangan rekor $ 1,27 miliar dari penjualan hanya di bawah $ 3,1 miliar.",creative,paraphrase_detection,0.5185185185185185
"""Saya tidak berpikir otak saya akan mati sore ini atau minggu depan,"" katanya.","Dalam panggilan konferensi kemarin, dia berkata, ""Saya tidak berpikir bahwa otak saya akan mati sore ini atau minggu depan.""",balanced,paraphrase_detection,0.6363636363636364
"Jelas, saya telah membuat pernyataan yang menggelikan dan gila dan keterlaluan dan semua hal itu, karena itulah yang selalu saya lakukan.","""Jelas, saya telah membuat pernyataan yang menggelikan dan gila dan keterlaluan karena begitulah saya.""",balanced,paraphrase_detection,0.6190476190476191
"""Ini menempatkan telemarketer pada pemberitahuan bahwa kita akan mengambil semua langkah yang diperlukan untuk melindungi konsumen yang memilih untuk ditinggal sendirian di rumah mereka.""","""Ini menempatkan telemarketer pada pemberitahuan bahwa kami akan mengambil semua langkah yang diperlukan untuk melindungi konsumen yang memilih untuk ditinggal sendirian di rumah mereka,"" kata ketua FCC Michael Powell.",balanced,paraphrase_detection,0.7419354838709677
"Selain O'Connor, pendapat mayoritas Rehnquist bergabung dengan Hakim Agung David Souter, Ruth Bader Ginsburg, dan Stephen Breyer.","Bergabung dengannya menurut pendapat mayoritas adalah Hakim Agung Sandra Day O'Connor, David H. Souter, Ruth Bader Ginsburg dan Stephen G. Breyer.",balanced,paraphrase_detection,0.6428571428571429
"Tapi dia menambahkan, ""Setelah masalah tumbuh dengan besarnya, tidak ada yang bisa dilakukan untuk mencegahnya mengalir di luar kendali.""","""Namun, laporan itu juga memberi tahu kita bahwa begitu masalahnya tumbuh dengan besarnya, tidak ada yang bisa dilakukan untuk mencegahnya mengalir di luar kendali.""",creative,paraphrase_detection,0.53125
"Stony Brook University meluncurkan penelitian ini pada tahun 1996, setelah penelitian sebelumnya menunjukkan kemungkinan hubungan antara medan elektromagnetik dan kanker.","Universitas Negeri di Stony Brook meluncurkan penelitian pada tahun 1996, setelah penelitian sebelumnya menunjukkan kemungkinan koneksi.",creative,paraphrase_detection,0.52
"Mereka termasuk Ask Jeeves Inc., Global Crossing, Aether Systems, Clarent, Copper Mountain Networks dan VA Linux, sekarang perangkat lunak VA.","Mereka termasuk penyeberangan global, teknologi Akamai, Ask Jeeves, Copper Mountain Networks, Etoys dan Va Linux.",creative,paraphrase_detection,0.52
"UAW awal pekan ini mencapai perjanjian tentatif, juga selama empat tahun, dengan Ford Motor Co., kelompok Chrysler Daimlerchrysler AG dan pemasok Visteon Corp.","Serikat pekerja awal pekan ini mengumumkan perjanjian tentatif dengan Ford Motor Co., kelompok Chrysler Daimlerchrysler AG dan pemasok Visteon Corp.",balanced,paraphrase_detection,0.6785714285714286
"Kemudian otoritas dapat mengadakan set audiensi publik lain tentang menaikkan biaya perjalanan, kata hakim.","Tetapi hakim, Louis York, mengatakan otoritas dapat mengadakan set audiensi publik lain tentang menaikkan biaya perjalanan sesudahnya.",balanced,paraphrase_detection,0.6666666666666666
"Peterson, 30, ditangkap di La Jolla 18 April setelah kedua mayat itu diidentifikasi melalui tes DNA.","Peterson ditangkap di dekat lapangan golf Torrey Pines di La Jolla pada 18 April, hari yang sama pada hari mayat -mayat itu diidentifikasi melalui pengujian DNA.",creative,paraphrase_detection,0.4827586206896552
"Di Kentucky, Jaksa Agung Demokrat Ben Chandler menghadapi Rep. Ernie Fletcher A.S.","Kentucky: Republik Ernie Fletcher, seorang anggota DPR tiga jangka, bertarung melawan Jaksa Agung Negara Bagian Demokrat Ben Chandler.",creative,paraphrase_detection,0.38461538461538464
Sun mengajukan gugatannya setelah pengadilan banding di Washington menguatkan kasus antimonopoli pemerintah AS terhadap Microsoft.,Sun mengajukan gugatan setelah gugatan antimonopoli pemerintah yang berhasil terhadap Microsoft.,creative,paraphrase_detection,0.42105263157894735
"Para pemimpin Yahudi dan Muslim menyatakan ngeri pada proposal, yang belum disetujui.","Para pemimpin Yahudi dan Muslim keberatan dengan proposal, yang tidak pernah disetujui.",creative,paraphrase_detection,0.5555555555555556
"Seorang petugas wanita, 25, dipotong di wajah ketika penyerang menutup kokpit.","Seorang kolega wanita, 25, dipotong di wajah ketika pria itu terus mencoba mencapai bagian depan pesawat.",creative,paraphrase_detection,0.4090909090909091
"Cullen, 43, didakwa membunuh seorang pendeta Katolik dan berusaha membunuh pasien lain di Somerset Medical Center.","Cullen, 43, didakwa membunuh seorang pejabat Gereja Katolik Roma dan berusaha membunuh pasien lain di Somerset Medical Center di Somerville.",balanced,paraphrase_detection,0.7619047619047619
Pihak berwenang memohon pada Jumat publik untuk maju dan memberikan apa yang bisa menjadi kunci untuk memecahkan penembakan bergaya penembak jitu yang telah menewaskan tiga orang di luar toko serba ada.,Pihak berwenang melihat ke publik kemarin untuk bantuan dalam memecahkan penembakan gaya penembak jitu yang mematikan dari tiga orang di luar toko-toko di daerah Charleston.,creative,paraphrase_detection,0.36585365853658536
Duke dan North Carolina telah tegas dalam posisi mereka melawan ekspansi.,"Dua sekolah, Duke dan North Carolina, telah dengan tegas menentang ekspansi.",creative,paraphrase_detection,0.47058823529411764
Teheran mengatakan hanya akan menandatangani protokol jika larangan impor teknologi nuklir barat yang damai dicabut.,Teheran telah menjelaskan bahwa hanya akan menandatangani protokol tambahan yang memperkenalkan inspeksi tersebut jika larangan impor teknologi nuklir barat sipil dicabut.,creative,paraphrase_detection,0.5833333333333334
"Ketentuan keuangan kesepakatan, yang diperkirakan akan ditutup bulan ini, tidak dirilis.","Ketentuan keuangan penjualan, yang diharapkan akan selesai pada akhir Agustus, tidak diungkapkan.",creative,paraphrase_detection,0.35
Ia juga mempekerjakan Citigroup dan Morgan Stanley untuk mengeksplorasi pembiayaan kembali atau restrukturisasi $ 175 juta dalam catatan senior yang jatuh tempo tahun depan.,"ATA juga telah merekrut Citigroup dan Morgan Stanley untuk mengevaluasi opsi untuk membiayai atau merestrukturisasi $ 175 juta dari 10,5 persen uang kertas senior yang jatuh tempo pada Agustus 2004.",creative,paraphrase_detection,0.35714285714285715
"Pada pertemuan minggu lalu dengan Presiden A. George W. Bush, Roh mengatakan pertukaran antar-Korea akan ""dilakukan mengingat perkembangan masalah nuklir Korea Utara.""","Kedua pemimpin mengatakan pertukaran antar-Korea akan ""dilakukan mengingat perkembangan masalah nuklir Korea Utara"".",creative,paraphrase_detection,0.5
"Analis telah meramalkan pendapatan kuartal ketiga sebesar 16 sen per saham dan pendapatan $ 7,15 miliar, rata-rata.","Analis yang disurvei oleh Reuters Research mengharapkan pendapatan 13 sen per saham dari pendapatan $ 6,7 miliar, rata -rata.",creative,paraphrase_detection,0.41379310344827586
"Pada tahun 2001, Presiden Bush menamai Kathleen Gregg salah satu dari enam orang yang ditunjuk untuk Asosiasi Pemasaran Pinjaman Mahasiswa, pemberi pinjaman terbesar AS untuk siswa.","Pada tahun 2001, Presiden Bush menamainya ke Asosiasi Pemasaran Pinjaman Mahasiswa, pemberi pinjaman terbesar AS untuk siswa.",creative,paraphrase_detection,0.5714285714285714
"Setelah berjam -jam negosiasi, tim SWAT meledak awal kemarin dan mendapati Hoffine mati.","Jumat pagi, tim SWAT masuk dan menemukan Hoffine mati.",creative,paraphrase_detection,0.35
"""Aku tidak pernah meraih siapa pun dan kemudian menarik baju mereka dan meraih payudara mereka, dan hal -hal seperti itu.",Bahwa saya menarik baju mereka dan meraih payudara dan hal -hal seperti itu: ini bukan saya.,creative,paraphrase_detection,0.4583333333333333
"""Kematian al-Ghozi menandakan bahwa teroris tidak akan pernah jauh di Filipina,"" kata Arroyo dalam sebuah pernyataan pada hari Senin.","""Kematian Ghozi menandakan bahwa teroris tidak akan pernah jauh di Filipina,"" kata Presiden Gloria Arroyo.",balanced,paraphrase_detection,0.6153846153846154
"Kanselir Dewan Robert Bennett menolak mengomentari masalah personel Selasa, seperti halnya Mills.","Mr. Mills menolak berkomentar kemarin, mengatakan bahwa dia tidak pernah membahas masalah personel.",creative,paraphrase_detection,0.2608695652173913
"""Kami berkomitmen untuk membantu rakyat Irak berada di jalan menuju masyarakat bebas,"" kata Rumsfeld dalam pidatonya kepada Dewan Hubungan Luar Negeri.","""Kami berkomitmen untuk membantu rakyat Irak berada di jalan menuju masyarakat bebas,"" katanya.",creative,paraphrase_detection,0.6
Mr. Young mengatakan dia kecewa karena pemerintah tidak melihat krisis sindrom pernapasan akut yang parah sebagai layak untuk uang bantuan bencana federal.,Young mengatakan dia kecewa pemerintah tidak melihat krisis SARS sebagai layak untuk uang bantuan bencana federal.,balanced,paraphrase_detection,0.6666666666666666
"Evakuasi berjalan lancar, meskipun penumpang tidak diberitahu apa yang sedang terjadi, kata Hunt.","Penumpang dievakuasi dengan lancar, meskipun mereka tidak diberitahu apa yang sedang terjadi, katanya.",creative,paraphrase_detection,0.5789473684210527
"Pada hari Rabu, Planet Merah akan datang sedekat mungkin dalam 60.000 tahun.","Pada hari Rabu, pukul 19:51, Mars akan menjadi yang terdekat dengan bumi selama 59.619 tahun.",creative,paraphrase_detection,0.25
"Microsoft akan berusaha menyederhanakan pembuatan aplikasi BizTalk dengan mengikatnya lebih erat dengan alat pengembangan andalannya, Visual Studio.net.","Pembuat perangkat lunak berusaha menyederhanakan pembuatan aplikasi BizTalk dengan mengikatnya lebih erat dengan alat pengembangan andalannya, Visual Studio.net.",balanced,paraphrase_detection,0.7727272727272727
Mata uang 12 negara telah meningkat sebesar 33 persen terhadap dolar selama 15 bulan terakhir.,Euro naik 9 persen terhadap dolar dalam enam minggu terakhir.,creative,paraphrase_detection,0.22727272727272727
"Pada bulan Februari 2000, para petugas - Kenneth Boss, Sean Carroll, Edward McMellon dan Richard Murphy - dibebaskan dari semua tuduhan dalam pembunuhan itu.","Para petugas - Kenneth Boss, Sean Carroll, Edward McMellon dan Richard Murphy - dibebaskan pada tahun 2000 tuduhan pembunuhan negara.",balanced,paraphrase_detection,0.7037037037037037
Saya terkejut ternyata saya berbicara dan presiden hanya mendengarkan.,"""Saya terkejut ternyata saya berbicara dan presiden hanya mendengarkan ... kebanyakan monolog.""",balanced,paraphrase_detection,0.75
"Sebelum ledakan itu, Wells mengatakan kepada polisi bahwa dia terpaksa merampok bank dan meminta polisi untuk membantunya melepas bom itu.","Wells, 46, mengatakan dia terpaksa merampok bank dan meminta polisi untuk membantu melepas bom itu.",balanced,paraphrase_detection,0.6818181818181818
"""Partai kami tidak akan pernah menjadi pilihan NRA - dan saya tidak ingin menjadi kandidat NRA,"" katanya.","Partai kami tidak akan pernah menjadi pilihan N.R.A., dan saya tidak ingin menjadi kandidat N.R.A., ""referensi ke National Rifle Association.",creative,paraphrase_detection,0.56
